"id","ean","nombre","descripcion","imagen","precio","precio_con_descuento","departamento","categoria","subcategoria"
"7e80e5b4-43f7-4aac-8927-88bb9391c6f9","0030772061411",Toalla de Cocina Bounty Impreso 2 rollos 90 Hojas Dobles,"",https://www.soriana.com/dw/image/v2/BGBD_PRD/on/demandware.static/-/Sites-soriana-grocery-master-catalog/default/dwc3fd32c8/images/product/0030772061411_A.jpg?sw=445&sh=445&sm=fit,$159.90,$0.00,Limpieza del hogar,Productos de papel para el hogar,Toallas de papel
afd8e02a-0e4a-4f71-bd0e-e10500ecdeb7,"7500525227294",Toalla de Cocina Quality Day 1 rollo con 100 Hojas Dobles,"",https://www.soriana.com/dw/image/v2/BGBD_PRD/on/demandware.static/-/Sites-soriana-grocery-master-catalog/default/dw5246d4c4/images/product/7500525227294_A.jpg?sw=445&sh=445&sm=fit,$19.90,$0.00,Limpieza del hogar,Productos de papel para el hogar,Toallas de papel
"08bd1eae-41b7-4e41-ab57-757489ea268b","7501050430524",Toalla de Cocina 240 hojas Big Facial Quality 1 Rollo,"",https://www.soriana.com/dw/image/v2/BGBD_PRD/on/demandware.static/-/Sites-soriana-grocery-master-catalog/default/dwd8fd03e6/images/product/7501050430524_A.jpg?sw=445&sh=445&sm=fit,$30.90,$0.00,Limpieza del hogar,Productos de papel para el hogar,Toallas de papel
"71abbf3e-24ac-4f55-9991-b349292401bc","7500093538730",Harina para Hot Cakes Precíssimo Tradicional 1 kg,"",https://www.soriana.com/dw/image/v2/BGBD_PRD/on/demandware.static/-/Sites-soriana-grocery-master-catalog/default/dwe265fec1/images/product/7500093538730_A.jpg?sw=445&sh=445&sm=fit,$32.00,$0.00,Despensa,Harinas y repostería,Harinas para hotcakes
"932ea9be-37dd-417b-874b-d07c6b69d8c3","0194735109654",Pista Torre de Carreras Doble Altura Hot Wheels,"",https://www.soriana.com/dw/image/v2/BGBD_PRD/on/demandware.static/-/Sites-soriana-grocery-master-catalog/default/dw200792a1/images/product/0194735109654_A.jpg?sw=445&sh=445&sm=fit,$889.00,$0.00,Juguetes,Juguetes para todas las edades,Carritos
"414d6031-ab41-4797-84de-b2b4e2509a50","7501964516727",CALCETIN CANNON BELGICA ALG UNITALLA OLI,"",,$74.00,$0.00,Moda y accesorios,Ropa interior para caballero,Ropa interior para caballero
b58fc44a-2235-4cf4-988c-dba4fe932e6c,"7506289477180",Bowl Xoxo For You 2024,"",https://www.soriana.com/dw/image/v2/BGBD_PRD/on/demandware.static/-/Sites-soriana-grocery-master-catalog/default/dw7b0d3d51/images/product/7506289477180_A.jpg?sw=445&sh=445&sm=fit,$39.00,$0.00,Hogar y electrodomésticos,Mesa,Platos
e21aaaad-ac84-438b-962a-bc6f506fbfc2,"7501468777778",Arroz Gardi Super Extra Bol 907gr,"",https://www.soriana.com/dw/image/v2/BGBD_PRD/on/demandware.static/-/Sites-soriana-grocery-master-catalog/default/dw0c01f80a/images/product/7501468777778_A.jpg?sw=445&sh=445&sm=fit,$24.40,$0.00,Despensa,"Arroz, frijol y semillas",Arroz
"890a4c4e-8409-4355-a893-13f4e78e2f45","7501071301698",Arroz Súper Extra Verde Valle 900 Gr,"",https://www.soriana.com/dw/image/v2/BGBD_PRD/on/demandware.static/-/Sites-soriana-grocery-master-catalog/default/dwd1b9507e/images/product/7501071301698_A.jpg?sw=445&sh=445&sm=fit,$37.90,$0.00,Despensa,"Arroz, frijol y semillas",Arroz
"7f277492-95e4-436d-8845-087a87ba5919","8420759000304",Vino Espumoso Bornos Frizzante Verdejo 750 ml,"",https://www.soriana.com/dw/image/v2/BGBD_PRD/on/demandware.static/-/Sites-soriana-grocery-master-catalog/default/dw02e46a31/images/product/8420759000304_A.jpg?sw=445&sh=445&sm=fit,$249.00,$0.00,"Vinos, licores y cervezas",Vinos,Vino espumoso
